4167.4      0.99663    
4183.4      0.99666    
4199.4      0.99670    
4215.4      0.99673    
4231.4      0.99677    
4247.4      0.99680    
4263.3      0.99684    
4279.3      0.99687    
4295.3      0.99690    
4311.3      0.99694    
4327.3      0.99697    
4343.3      0.99700    
4359.3      0.99703    
4375.3      0.99706    
4391.3      0.99709    
4407.3      0.99712    
4423.2      0.99715    
4439.2      0.99718    
4455.2      0.99721    
4471.2      0.99724    
4487.2      0.99726    
4503.2      0.99729    
4519.2      0.99732    
4535.2      0.99735    
4551.2      0.99737    
4567.1      0.99740    
4583.1      0.99742    
4599.1      0.99745    
4615.1      0.99747    
4631.1      0.99750    
4647.1      0.99752    
4663.1      0.99755    
4679.1      0.99757    
4695.1      0.99759    
4711.1      0.99762    
4727.0      0.99764    
4743.0      0.99766    
4759.0      0.99769    
4775.0      0.99771    
4791.0      0.99773    
4807.0      0.99775    
4823.0      0.99777    
4839.0      0.99779    
4855.0      0.99781    
4871.0      0.99783    
4886.9      0.99785    
4902.9      0.99787    
4918.9      0.99789    
4934.9      0.99791    
4950.9      0.99793    
4966.9      0.99795    
4982.9      0.99797    
4998.9      0.99799    
5014.9      0.99801    
5030.9      0.99802    
5046.9      0.99804    
5062.8      0.99806    
5078.8      0.99808    
5094.8      0.99809    
5110.8      0.99811    
5126.8      0.99813    
5142.8      0.99815    
5158.8      0.99816    
5174.8      0.99818    
5190.8      0.99819    
5206.8      0.99821    
5222.7      0.99823    
5238.7      0.99824    
5254.7      0.99826    
5270.7      0.99827    
5286.7      0.99829    
5302.7      0.99830    
5318.7      0.99832    
5334.7      0.99833    
5350.7      0.99834    
5366.6      0.99836    
5382.6      0.99837    
5398.6      0.99839    
5414.6      0.99840    
5430.6      0.99841    
5446.6      0.99843    
5462.6      0.99844    
5478.6      0.99845    
5494.6      0.99847    
5510.6      0.99848    
5526.5      0.99849    
5542.5      0.99850    
5558.5      0.99852    
5574.5      0.99853    
5590.5      0.99854    
5606.5      0.99855    
5622.5      0.99856    
5638.5      0.99858    
5654.5      0.99859    
5670.5      0.99860    
5686.4      0.99861    
5702.4      0.99862    
5718.4      0.99863    
5734.4      0.99864    
5750.4      0.99865    
5766.4      0.99867    
5782.4      0.99868    
5798.4      0.99869    
5814.4      0.99870    
5830.4      0.99871    
5846.4      0.99872    
5862.3      0.99873    
5878.3      0.99874    
5894.3      0.99875    
5910.3      0.99876    
5926.3      0.99877    
5942.3      0.99878    
5958.3      0.99879    
5974.3      0.99879    
5990.3      0.99880    
6006.2      0.99881    
6022.2      0.99882    
6038.2      0.99883    
6054.2      0.99884    
6070.2      0.99885    
6086.2      0.99886    
6102.2      0.99887    
6118.2      0.99887    
6134.2      0.99888    
6150.2      0.99889    
6166.1      0.99890    
6182.1      0.99891    
6198.1      0.99892    
6214.1      0.99892    
6230.1      0.99893    
6246.1      0.99894    
6262.1      0.99895    
6278.1      0.99896    
6294.1      0.99896    
6310.1      0.99897    
6326.0      0.99898    
6342.0      0.99899    
6358.0      0.99899    
6374.0      0.99900    
6390.0      0.99901    
6406.0      0.99902    
6422.0      0.99902    
6438.0      0.99903    
6454.0      0.99904    
6470.0      0.99904    
6485.9      0.99905    
6501.9      0.99906    
6517.9      0.99906    
6533.9      0.99907    
6549.9      0.99908    
6565.9      0.99908    
6581.9      0.99909    
6597.9      0.99910    
6613.9      0.99910    
6629.9      0.99911    
6645.9      0.99911    
6661.8      0.99912    
6677.8      0.99913    
6693.8      0.99913    
6709.8      0.99914    
6725.8      0.99915    
6741.8      0.99915    
6757.8      0.99916    
6773.8      0.99916    
6789.8      0.99917    
6805.7      0.99917    
6821.7      0.99918    
6837.7      0.99919    
6853.7      0.99919    
6869.7      0.99920    
6885.7      0.99920    
6901.7      0.99921    
6917.7      0.99921    
6933.7      0.99922    
6949.7      0.99922    
