10.000      0.00000    
25.990      0.00000    
41.980      0.00000    
57.970      3.27670E-27
73.960      2.09213E-17
89.950      3.51245E-12
105.94      5.91348E-09
121.93      8.54414E-07
137.92      2.28617E-05
153.91      2.21865E-04
169.90      1.13204E-03
185.89      4.01967E-03
201.88      1.25975E-02
217.87      2.92942E-02
233.86      5.48157E-02
249.85      8.74091E-02
265.84      0.12909    
281.83      0.17597    
297.82      3.24177E-08
313.81      2.17333E-07
329.80      1.09065E-06
345.79      4.32920E-06
361.78      1.41839E-05
377.77      4.00069E-05
393.76      1.06648E-04
409.75      2.52126E-04
425.74      5.34295E-04
441.73      1.03262E-03
457.72      1.84576E-03
473.71      3.08661E-03
489.70      4.88680E-03
505.69      7.40311E-03
521.68      1.07337E-02
537.67      1.49808E-02
553.66      5.50385E-04
569.65      9.20709E-04
585.64      1.46156E-03
601.63      2.22263E-03
617.62      3.25749E-03
633.61      4.62935E-03
649.60      6.43331E-03
665.59      8.73954E-03
681.58      1.14569E-02
697.57      1.45211E-02
713.56      1.82519E-02
729.55      2.28652E-02
745.54      2.81566E-02
761.53      3.41415E-02
777.52      4.08617E-02
793.51      4.83734E-02
809.50      5.66239E-02
825.49      6.55539E-02
841.48      7.51129E-02
857.47      8.51783E-02
873.46      9.56906E-02
889.45      0.10665    
905.44      0.11806    
921.43      0.12987    
937.42      0.14235    
953.41      0.15526    
969.40      0.16854    
985.39      0.18207    
1001.4      0.19579    
1017.4      0.20964    
1033.4      0.22353    
1049.3      0.23761    
1065.3      0.25188    
1081.3      0.26614    
1097.3      0.28039    
1113.3      0.29459    
1129.3      0.30871    
1145.3      0.32271    
1161.3      0.33659    
1177.3      0.35034    
1193.3      0.36391    
1209.2      0.37732    
1225.2      0.39053    
1241.2      0.40359    
1257.2      0.41649    
1273.2      0.42922    
1289.2      0.44181    
1305.2      0.45416    
1321.2      0.46628    
1337.2      0.47815    
1353.2      0.48978    
1369.2      0.50117    
1385.1      0.51231    
1401.1      0.52320    
1417.1      0.53386    
1433.1      0.54427    
1449.1      0.55444    
1465.1      0.56438    
1481.1      0.57411    
1497.1      0.58364    
1513.1      0.59300    
1529.0      0.60213    
1545.0      0.61105    
1561.0      0.61974    
1577.0      0.62821    
1593.0      0.63648    
1609.0      0.64453    
1625.0      0.65238    
1641.0      0.66003    
1657.0      0.66749    
1673.0      0.67475    
1688.9      0.68183    
1704.9      0.68872    
1720.9      0.69544    
1736.9      0.70203    
1752.9      0.70845    
1768.9      0.71472    
1784.9      0.72084    
1800.9      0.72680    
1816.9      0.73261    
1832.9      0.73827    
1848.8      0.74379    
1864.8      0.74916    
1880.8      0.75440    
1896.8      0.75950    
1912.8      0.76447    
1928.8      0.76931    
1944.8      0.77403    
1960.8      0.77863    
1976.8      0.78311    
1992.8      0.78748    
2008.8      0.79171    
2024.7      0.79583    
2040.7      0.79990    
2056.7      0.80387    
2072.7      0.80774    
2088.7      0.81152    
2104.7      0.81521    
2120.7      0.81880    
2136.7      0.82231    
2152.7      0.82574    
2168.6      0.82908    
2184.6      0.83235    
2200.6      0.83553    
2216.6      0.83864    
2232.6      0.84168    
2248.6      0.84464    
2264.6      0.84754    
2280.6      0.85037    
2296.6      0.85313    
2312.6      0.85583    
2328.6      0.85846    
2344.5      0.86104    
2360.5      0.86355    
2376.5      0.86601    
2392.5      0.86842    
2408.5      0.87076    
2424.5      0.87306    
2440.5      0.87530    
2456.5      0.87749    
2472.5      0.87964    
2488.4      0.88174    
2504.4      0.88379    
2520.4      0.88579    
2536.4      0.88775    
2552.4      0.88967    
2568.4      0.89155    
2584.4      0.89339    
2600.4      0.89518    
2616.4      0.89694    
2632.4      0.89866    
2648.3      0.90035    
2664.3      0.90199    
2680.3      0.90361    
2696.3      0.90519    
2712.3      0.90674    
2728.3      0.90825    
2744.3      0.90973    
2760.3      0.91119    
2776.3      0.91261    
2792.3      0.91400    
2808.3      0.91537    
2824.2      0.91670    
2840.2      0.91801    
2856.2      0.91930    
2872.2      0.92056    
2888.2      0.92179    
2904.2      0.92300    
2920.2      0.92419    
2936.2      0.92535    
2952.2      0.92649    
2968.1      0.92760    
2984.1      0.92870    
3000.1      0.92977    
3016.1      0.93082    
3032.1      0.93186    
3048.1      0.93287    
3064.1      0.93386    
3080.1      0.93484    
3096.1      0.93580    
3112.1      0.93673    
3128.1      0.93766    
3144.0      0.93856    
3160.0      0.93945    
3176.0      0.94032    
3192.0      0.94117    
3208.0      0.94201    
3224.0      0.94283    
3240.0      0.94364    
3256.0      0.94444    
3272.0      0.94522    
3287.9      0.94598    
3303.9      0.94673    
3319.9      0.94747    
3335.9      0.94820    
3351.9      0.94891    
3367.9      0.94961    
3383.9      0.95030    
3399.9      0.95097    
3415.9      0.95164    
3431.9      0.95229    
3447.8      0.95293    
3463.8      0.95356    
3479.8      0.95418    
3495.8      0.95479    
3511.8      0.95539    
3527.8      0.95598    
3543.8      0.95655    
3559.8      0.95712    
3575.8      0.95768    
3591.8      0.95823    
3607.7      0.95877    
3623.7      0.95930    
3639.7      0.95983    
3655.7      0.96034    
3671.7      0.96085    
3687.7      0.96135    
3703.7      0.96183    
3719.7      0.96232    
3735.7      0.96279    
3751.7      0.96326    
3767.6      0.96372    
3783.6      0.96417    
3799.6      0.96461    
3815.6      0.96505    
3831.6      0.96548    
3847.6      0.96590    
3863.6      0.96632    
3879.6      0.96673    
3895.6      0.96713    
3911.6      0.96753    
3927.6      0.96792    
3943.5      0.96831    
3959.5      0.96869    
3975.5      0.96906    
3991.5      0.96943    
4007.5      0.96979    
4023.5      0.97015    
4039.5      0.97050    
4055.5      0.97085    
4071.5      0.97119    
4087.4      0.97152    
4103.4      0.97185    
4119.4      0.97218    
4135.4      0.97250    
4151.4      0.97282    
4167.4      0.97313    
4183.4      0.97344    
4199.4      0.97374    
4215.4      0.97404    
4231.4      0.97433    
4247.4      0.97462    
4263.3      0.97490    
4279.3      0.97518    
4295.3      0.97546    
4311.3      0.97573    
4327.3      0.97600    
4343.3      0.97627    
4359.3      0.97653    
4375.3      0.97678    
4391.3      0.97704    
4407.3      0.97729    
4423.2      0.97753    
4439.2      0.97778    
4455.2      0.97802    
4471.2      0.97825    
4487.2      0.97849    
4503.2      0.97872    
4519.2      0.97894    
4535.2      0.97917    
4551.2      0.97939    
4567.1      0.97960    
4583.1      0.97982    
4599.1      0.98003    
4615.1      0.98024    
4631.1      0.98044    
4647.1      0.98065    
4663.1      0.98085    
4679.1      0.98104    
4695.1      0.98124    
4711.1      0.98143    
4727.0      0.98162    
4743.0      0.98181    
4759.0      0.98199    
4775.0      0.98217    
4791.0      0.98235    
4807.0      0.98253    
4823.0      0.98271    
4839.0      0.98288    
4855.0      0.98305    
